source_id,source_name,release_id,landing_url,download_url,accessed_at,downloaded_at,original_filename,local_path,file_size,sha256,citation,license_or_terms_reference,species,genome_build,assay,endpoint,value_unit,log_transform,upstream_processing,schema_version,acquisition_status,previous_local_path,provenance_note
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,Rat_Seq_Accession_Human_Orthologs_MSigDB.v2026.1.Hs.chip,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_chip_files_to_download_locally/Rat_Seq_Accession_Human_Orthologs_MSigDB.v2026.1.Hs.chip,82491831,598ad799870dd58b273f329c7ac325fe4a60a1c11a060914835e15ef38bb0aa5,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_chip_files_to_download_locally/Rat_Seq_Accession_Human_Orthologs_MSigDB.v2026.1.Hs.chip, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,Rat_UniProt_IDs_Human_Orthologs_MSigDB.v2026.1.Hs.chip,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_chip_files_to_download_locally/Rat_UniProt_IDs_Human_Orthologs_MSigDB.v2026.1.Hs.chip,5098999,377587ba9f298cc0a102172aa0ed38dba89d0a98664ba411bbee40f2dec32af3,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_chip_files_to_download_locally/Rat_UniProt_IDs_Human_Orthologs_MSigDB.v2026.1.Hs.chip, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c1.all.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c1.all.v2026.1.Hs.entrez.gmt,354572,1ae8c6390857184e6a43e23cd0946f8f01649637f0ba390531208dd5d01f0722,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c1.all.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c1.all.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c1.all.v2026.1.Hs.symbols.gmt,380137,ea8f0ac8405fcdf4c93ff8cb14eec54ebf10329073992a52e5afa969bc5f8277,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c1.all.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.all.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.all.v2026.1.Hs.entrez.gmt,4212158,ba308be95d7cbbec4ae27e9fc5403be37dbc13d75616b45ab03dbaacc198878b,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.all.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.all.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.all.v2026.1.Hs.symbols.gmt,4634828,237ee6165b3055d3a861d484c4959566a204a96a9b3bacee112dd03cc1751fb1,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.all.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cgp.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cgp.v2026.1.Hs.entrez.gmt,2674485,8db69a5a0a721951f8841d060266676b03097ad2b292f05046632cf9f5e92dfc,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cgp.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cgp.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cgp.v2026.1.Hs.symbols.gmt,2957438,170609526c4a52d89f3ce3719b616b199b3b13d8785dc672a593fabb90e72bf2,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cgp.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cp.biocarta.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.biocarta.v2026.1.Hs.entrez.gmt,53030,b0322f41f1f912292079335acf28e541e1d6fa0d5987709623668a20e779f6d9,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.biocarta.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cp.biocarta.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.biocarta.v2026.1.Hs.symbols.gmt,57689,b53f03a674cedb6d86fef65c73ec1bd9704a86f6ac3e0f419667ff8730c6d4e3,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.biocarta.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cp.kegg_legacy.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.kegg_legacy.v2026.1.Hs.entrez.gmt,88313,b2b8502eac72bb36d306c0cc6037b1d97558b053874ce5d42db4d3a3efcde508,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.kegg_legacy.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cp.kegg_legacy.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.kegg_legacy.v2026.1.Hs.symbols.gmt,100274,4a87c8d1260e637ec174f5960885519d46fa29da650e70d3a3641a4d41c4fa5e,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.kegg_legacy.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cp.kegg_medicus.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.kegg_medicus.v2026.1.Hs.entrez.gmt,169439,d1d15ada0d5703df72529d6ef435d881446ff8d40b9208100c99910bf00e303c,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.kegg_medicus.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cp.kegg_medicus.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.kegg_medicus.v2026.1.Hs.symbols.gmt,177277,e257052d604cb2f386f8372b3fb9b494095688ac8ae0d72ba947cc00f5628cb1,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.kegg_medicus.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cp.pid.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.pid.v2026.1.Hs.entrez.gmt,59647,81a09c8988d2a1eedda4d9a3680a3f93e0c74c4a86a52e605743c210e725c6ed,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.pid.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cp.pid.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.pid.v2026.1.Hs.symbols.gmt,65610,208772254b8c13a6ee1c4a864cfa14b56657f279ec5b36e8999db87b951155e5,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.pid.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cp.reactome.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.reactome.v2026.1.Hs.entrez.gmt,820661,b2fcb2f6c81a598df5a645333f7ecf52c7a07b782dc39b30ff390d431dc20695,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.reactome.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cp.reactome.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.reactome.v2026.1.Hs.symbols.gmt,898680,5d61f289a2400cddfbb3a3353829fd2284a360bbe50f2093b566c4b7bea93341,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.reactome.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cp.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.v2026.1.Hs.entrez.gmt,1537673,67456c318441cecc7c96f3506912db5b7f61165989c09b6bc145029bf2306ac4,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cp.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.v2026.1.Hs.symbols.gmt,1677390,af1b31c091f5d296438f6ca20fba0286ca31fd8ae84efd6317675e6579968093,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cp.wikipathways.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.wikipathways.v2026.1.Hs.entrez.gmt,341654,5becdd7484c5e0b116efac7d94a70cc1aaca3141aca030b39595162c2c03ea5b,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.wikipathways.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c2.cp.wikipathways.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.wikipathways.v2026.1.Hs.symbols.gmt,372459,42c7a6dedea6a7abbc37f5d77d1ab84cc8fdaad44d7f664026047d23cc78f52c,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c2.cp.wikipathways.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c3.all.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.all.v2026.1.Hs.entrez.gmt,5125187,7acad8e565d2369f085e470678d6055ea149786f32b982abb73853daeb753606,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.all.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c3.all.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.all.v2026.1.Hs.symbols.gmt,5619196,7c03a2286ec8ac321d078706cbeff79fa2ad533555933d1bb5ca0a46a2b2ee90,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.all.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c3.mir.mir_legacy.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.mir.mir_legacy.v2026.1.Hs.entrez.gmt,211914,bcfa3b609839f81c6621060e6f68235f413f2636609505d80b84f7d2697d3e79,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.mir.mir_legacy.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c3.mir.mir_legacy.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.mir.mir_legacy.v2026.1.Hs.symbols.gmt,234640,75baf4f06c0ef92dc7ad82b7e5ef7f651e0ab8ff84a9508f2c99be739454f407,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.mir.mir_legacy.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c3.mir.mirdb.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.mir.mirdb.v2026.1.Hs.entrez.gmt,2326974,68d722d1cc8407f8e2d2cef1723e636122df01152596b541d2b7c780d5dd83c8,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.mir.mirdb.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c3.mir.mirdb.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.mir.mirdb.v2026.1.Hs.symbols.gmt,2545324,7d1e007143f00595e68934f2e950bbc7785a9161a6e7a766518b357dd31ea728,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.mir.mirdb.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c3.mir.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.mir.v2026.1.Hs.entrez.gmt,2538888,1c9ac29c22ba8522932f30d539221db65a0619b8cad7f607a536f70ebb159144,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.mir.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c3.mir.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.mir.v2026.1.Hs.symbols.gmt,2779964,684ce3ac93a73a1d6d5a3e989adb3814e4a9df49e0573e910277cd385d2e74bb,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.mir.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c3.tft.gtrd.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.tft.gtrd.v2026.1.Hs.entrez.gmt,1671333,30f0f79b1de79743d376bcaa7e96afb8c03d76e0c1fd4668a96a2048e02f4d05,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.tft.gtrd.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c3.tft.gtrd.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.tft.gtrd.v2026.1.Hs.symbols.gmt,1824743,1c981780b00173ee7e1f86d61f0cf1a9fa80afc2bb28bfb010efc5eea3aaad6c,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.tft.gtrd.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c3.tft.tft_legacy.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.tft.tft_legacy.v2026.1.Hs.entrez.gmt,914966,c9c860c2673ca3f4cedd78359435333763a80c5192508c45d716f363d1c3d4e4,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.tft.tft_legacy.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c3.tft.tft_legacy.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.tft.tft_legacy.v2026.1.Hs.symbols.gmt,1014489,2d81cbe5995750fe9a52a58aa0ee8d083832ccb450be4876df602233fe956ceb,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.tft.tft_legacy.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c3.tft.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.tft.v2026.1.Hs.entrez.gmt,2586299,28cff4c4075b46aea23903c803895075f32e9a125b647e12ccd3caa6339615d4,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.tft.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c3.tft.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.tft.v2026.1.Hs.symbols.gmt,2839232,426b3c4f863d14bb6c80d5d00fb740d407c5d263526af0757fb5d82b10ae09c6,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.tft.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c4.3ca.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.3ca.v2026.1.Hs.entrez.gmt,60890,f1d657f2f8c692504bb05dcbe3c9137e606f2962310b41b0e4ac40a0bec81e8f,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.3ca.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c4.3ca.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.3ca.v2026.1.Hs.symbols.gmt,66346,718fc509b9891f1db00e624c571d55d593a54a1a0d9cb9d48848e3caa34e7b28,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.3ca.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c4.all.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.all.v2026.1.Hs.entrez.gmt,603674,7c83ec4070c76f68e39cc591775c6f43ace59faeb323c01ed4186e0aa86db70b,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.all.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
